CustomerID,Tenure_Months,Monthly_Charges,Total_Tickets,Contract_Type,Tech_Support,Churn
4068,59,119.41,4,One year,No,0
4069,31,119.41,1,Two year,No,0
4070,69,119.41,9,One year,Yes,0
4071,62,119.41,4,Month-to-month,No,0
4072,52,119.41,7,One year,Yes,1
4073,41,119.41,1,One year,Yes,0
4074,31,119.41,7,Month-to-month,Yes,1
4075,22,119.41,3,One year,Yes,0
4076,4,119.41,9,Two year,No,1
4077,13,119.41,9,Month-to-month,No,1
4078,45,119.41,0,One year,No,0
4079,42,119.41,4,Two year,No,0
4080,49,119.41,0,One year,No,0
4081,20,119.41,6,One year,No,1
4082,54,119.41,7,Month-to-month,No,1
4083,36,119.41,2,Month-to-month,No,0
4084,1,119.41,2,One year,No,0
4085,15,119.41,6,One year,Yes,1
4086,17,119.41,3,Two year,No,0
4087,24,119.41,2,Month-to-month,No,0
4088,58,119.41,7,Month-to-month,No,1
4089,23,119.41,2,Month-to-month,No,0
4090,46,119.41,6,Month-to-month,Yes,1
4091,8,119.41,1,Month-to-month,Yes,1
4092,59,119.41,0,Month-to-month,No,0
4093,59,119.41,5,Month-to-month,No,0
4094,13,119.41,7,Month-to-month,Yes,1
4095,39,119.41,0,Month-to-month,Yes,0
4096,28,119.41,9,Two year,No,0
4097,61,119.41,8,One year,No,0
4098,16,119.41,2,Month-to-month,No,0
4099,2,119.41,2,Two year,Yes,0
4100,17,119.41,3,One year,Yes,0
4101,30,119.41,0,Two year,No,0
4102,13,119.41,8,Month-to-month,No,1
4103,13,119.41,2,Month-to-month,Yes,0
4104,43,119.41,9,Two year,No,1
4105,21,119.41,3,Month-to-month,No,0
4106,55,119.41,0,Two year,No,0
4107,40,119.41,3,Two year,Yes,0
4108,15,119.41,0,Two year,No,0
4109,52,119.41,4,Month-to-month,No,0
4110,53,119.41,4,Month-to-month,No,0
4111,52,119.41,6,Month-to-month,No,1
4112,30,119.41,7,Two year,No,1
4113,33,119.41,3,Month-to-month,Yes,0
4114,57,119.41,6,One year,No,1
4115,52,119.41,3,Month-to-month,No,0
4116,9,119.41,2,Month-to-month,No,1
4117,54,119.41,5,Month-to-month,No,0
4118,1,119.41,3,One year,No,0
4119,44,119.41,2,Two year,No,0
4120,9,119.41,8,Month-to-month,Yes,1
4121,32,119.41,4,Two year,Yes,0
4122,15,119.41,6,One year,No,0
4123,12,119.41,5,One year,Yes,0
4124,57,119.41,9,One year,No,1
4125,8,119.41,4,Month-to-month,Yes,1
4126,27,119.41,6,Month-to-month,No,1
4127,62,119.41,5,One year,No,0
4128,12,119.41,9,Month-to-month,Yes,1
4129,65,119.41,1,Month-to-month,Yes,0
4130,42,119.41,2,Month-to-month,No,0
4131,62,119.41,1,One year,No,0
4132,11,119.41,2,Month-to-month,No,1
4133,43,119.41,0,One year,No,0
4134,17,119.41,7,Month-to-month,No,1
4135,32,119.41,5,Two year,No,0
4136,40,119.41,1,Month-to-month,Yes,0
4137,23,119.41,7,One year,No,1
4138,56,119.41,5,One year,Yes,0
4139,6,119.41,6,One year,No,1
4140,50,119.41,0,Month-to-month,No,0
4141,37,119.41,6,One year,No,0
4142,64,119.41,2,Month-to-month,No,0
4143,54,119.41,7,Month-to-month,No,1
4144,49,119.41,5,One year,No,0
4145,11,119.41,3,One year,No,0
4146,49,119.41,7,One year,Yes,1
4147,21,119.41,8,Two year,No,1
4148,66,119.41,9,Month-to-month,Yes,1
4149,63,119.41,1,Two year,No,0
4150,28,119.41,5,Month-to-month,No,0
4151,17,119.41,4,One year,No,0
4152,6,119.41,4,One year,No,0
4153,19,119.41,9,Month-to-month,Yes,1
4154,56,119.41,2,Month-to-month,No,0
4155,28,119.41,7,One year,Yes,0
4156,66,119.41,7,Month-to-month,Yes,1
4157,38,119.41,4,Month-to-month,No,0
4158,37,119.41,7,Month-to-month,Yes,1
4159,68,119.41,9,One year,No,1
4160,49,119.41,7,Month-to-month,No,1
4161,43,119.41,2,Month-to-month,No,0
4162,36,119.41,1,Month-to-month,Yes,0
4163,58,119.41,8,Month-to-month,No,1
4164,13,119.41,1,Two year,No,0
4165,52,119.41,8,Two year,No,0
4166,58,119.41,3,Month-to-month,No,0
4167,32,119.41,1,One year,No,0
4168,60,119.41,9,One year,Yes,1
4169,58,119.41,0,One year,No,0
4170,56,119.41,3,One year,No,0
4171,28,119.41,8,Month-to-month,No,1
4172,1,119.41,8,Month-to-month,Yes,1
4173,42,119.41,3,Month-to-month,No,0
4174,48,119.41,8,Month-to-month,No,1
4175,40,119.41,5,One year,No,0
4176,63,119.41,0,Month-to-month,No,0
4177,4,119.41,9,Month-to-month,Yes,1
4178,38,119.41,5,Month-to-month,No,0
4179,27,119.41,8,One year,No,1
4180,9,119.41,1,Two year,No,0
4181,16,119.41,5,One year,No,0
4182,56,119.41,1,Month-to-month,Yes,0
4183,31,119.41,3,One year,No,0
4184,14,119.41,7,Month-to-month,Yes,1
4185,25,119.41,6,Month-to-month,No,1
4186,34,119.41,8,Month-to-month,Yes,1
4187,67,119.41,6,One year,No,0
4188,24,119.41,0,One year,No,0
4189,26,119.41,1,Two year,No,0
4190,20,119.41,5,One year,No,0
4191,64,119.41,6,Month-to-month,No,1
4192,10,119.41,2,Month-to-month,No,1
4193,67,119.41,8,Month-to-month,No,1
4194,24,119.41,6,One year,No,1
4195,5,119.41,5,One year,Yes,0
4196,67,119.41,5,Two year,No,0
4197,58,119.41,0,One year,No,0
4198,27,119.41,4,Two year,Yes,0
4199,15,119.41,9,One year,Yes,0
4200,35,119.41,2,Two year,No,0
4201,53,119.41,6,One year,No,1
4202,44,119.41,9,One year,Yes,0
4203,26,119.41,2,One year,No,0
4204,47,119.41,4,One year,No,0
4205,34,119.41,6,Month-to-month,Yes,1
4206,50,119.41,2,Month-to-month,Yes,0
4207,12,119.41,9,Month-to-month,No,1
4208,4,119.41,1,Month-to-month,No,1
4209,48,119.41,5,One year,No,0
4210,55,119.41,7,Month-to-month,No,1
4211,1,119.41,3,Month-to-month,Yes,1
4212,66,119.41,8,Month-to-month,No,1
4213,30,119.41,7,One year,No,1
4214,3,119.41,6,Month-to-month,No,1
4215,21,119.41,6,Month-to-month,No,1
4216,49,119.41,2,Month-to-month,Yes,0
4217,62,119.41,5,Month-to-month,No,0
4218,38,119.41,4,Two year,Yes,0
4219,15,119.41,0,Month-to-month,Yes,0
4220,52,119.41,2,One year,No,0
4221,46,119.41,0,One year,Yes,0
4222,25,119.41,3,Two year,No,0
4223,21,119.41,9,Month-to-month,Yes,1
4224,5,119.41,2,Month-to-month,Yes,1
4225,70,119.41,3,Month-to-month,No,0
4226,47,119.41,8,Month-to-month,Yes,1
4227,68,119.41,2,One year,Yes,0
4228,18,119.41,5,Month-to-month,No,0
4229,21,119.41,5,Month-to-month,Yes,0
4230,23,119.41,6,Two year,Yes,1
4231,64,119.41,8,One year,No,1
4232,67,119.41,6,Month-to-month,Yes,1
4233,40,119.41,0,Month-to-month,No,0
4234,10,119.41,7,Month-to-month,Yes,1
4235,52,119.41,4,Two year,Yes,0
4236,61,119.41,8,Two year,No,0
4237,64,119.41,9,Two year,No,1
4238,5,119.41,4,Two year,Yes,0
4239,53,119.41,4,One year,No,0
4240,55,119.41,1,Month-to-month,Yes,0
4241,37,119.41,2,Month-to-month,Yes,0
4242,56,119.41,9,One year,No,0
4243,59,119.41,8,Two year,Yes,1
4244,69,119.41,6,Month-to-month,No,1
4245,59,119.41,0,One year,Yes,0
4246,2,119.41,2,Two year,No,0
4247,65,119.41,1,Month-to-month,No,0
4248,60,119.41,0,Two year,No,0
4249,51,119.41,8,Month-to-month,Yes,1
4250,30,119.41,7,Month-to-month,No,1
4251,11,119.41,4,Month-to-month,No,1
4252,39,119.41,1,One year,No,0
4253,63,119.41,0,One year,No,0
4254,64,119.41,6,Month-to-month,No,1
4255,61,119.41,1,Two year,No,0
4256,54,119.41,0,One year,No,0
4257,58,119.41,1,One year,No,0
4258,56,119.41,6,Month-to-month,No,1
4259,34,119.41,6,Two year,Yes,1
4260,31,119.41,9,Month-to-month,No,1
4261,52,119.41,5,Month-to-month,No,0
4262,1,119.41,4,Month-to-month,No,1
4263,55,119.41,2,Month-to-month,Yes,0
4264,22,119.41,2,Two year,No,0
4265,40,119.41,8,Month-to-month,No,1
4266,1,119.41,3,Month-to-month,No,1
4267,65,119.41,8,Two year,No,0
4268,63,119.41,3,One year,No,0
4269,54,119.41,1,One year,No,0
4270,42,119.41,3,Month-to-month,Yes,0
4271,21,119.41,5,One year,Yes,0
4272,22,119.41,5,Month-to-month,Yes,0
4273,38,119.41,4,Two year,Yes,0
4274,8,119.41,0,One year,No,0
4275,62,119.41,2,One year,No,0
4276,47,119.41,4,Month-to-month,No,0
4277,17,119.41,5,Month-to-month,No,0
4278,17,119.41,0,Month-to-month,No,0
4279,13,119.41,8,Month-to-month,No,1
4280,17,119.41,2,Month-to-month,No,0
4281,38,119.41,9,One year,Yes,0
4282,45,119.41,2,Month-to-month,No,0
4283,6,119.41,1,One year,Yes,0
4284,35,119.41,7,Month-to-month,No,1
4285,14,119.41,2,Month-to-month,No,0
4286,61,119.41,5,One year,No,0
4287,15,119.41,1,One year,Yes,0
4288,54,119.41,6,Month-to-month,No,1
4289,27,119.41,3,Month-to-month,No,0
4290,13,119.41,8,One year,Yes,0
4291,31,119.41,9,Month-to-month,Yes,1
4292,35,119.41,8,Month-to-month,No,1
4293,60,119.41,6,One year,Yes,1
4294,6,119.41,7,Month-to-month,No,1
4295,69,119.41,2,Month-to-month,No,0
4296,58,119.41,4,Two year,No,0
4297,49,119.41,1,One year,Yes,0
4298,23,119.41,9,Month-to-month,No,1
4299,34,119.41,6,One year,No,0
4300,26,119.41,7,Month-to-month,Yes,1
4301,47,119.41,8,Two year,Yes,0
4302,5,119.41,6,One year,Yes,1
4303,20,119.41,9,Month-to-month,No,1
4304,6,119.41,9,Month-to-month,No,1
4305,70,119.41,7,Month-to-month,Yes,1
4306,59,119.41,8,One year,No,0
4307,64,119.41,5,One year,No,0
4308,18,119.41,9,Month-to-month,No,1
4309,4,119.41,1,Month-to-month,No,1
4310,17,119.41,1,Month-to-month,Yes,0
4311,14,119.41,3,Month-to-month,Yes,0
4312,13,119.41,8,Month-to-month,No,1
4313,7,119.41,6,One year,Yes,1
4314,44,119.41,1,One year,No,0
4315,15,119.41,7,Two year,No,0
4316,19,119.41,6,Two year,No,1
4317,63,119.41,8,One year,No,1
4318,35,119.41,7,One year,No,1
4319,35,119.41,2,Two year,No,0
4320,19,119.41,0,Month-to-month,No,0
4321,20,119.41,1,Month-to-month,No,0
4322,35,119.41,1,Month-to-month,No,0
4323,32,119.41,3,One year,No,0
4324,48,119.41,5,One year,Yes,0
4325,44,119.41,3,Month-to-month,Yes,0
4326,24,119.41,8,One year,No,0
4327,61,119.41,3,One year,No,0
4328,17,119.41,5,Month-to-month,No,0
4329,71,119.41,5,Month-to-month,No,0
4330,50,119.41,9,Month-to-month,Yes,1
4331,65,119.41,9,Month-to-month,No,1
4332,32,119.41,0,Two year,No,0
4333,36,119.41,7,Two year,No,0
4334,13,119.41,2,Two year,No,0
4335,70,119.41,5,One year,No,0
4336,58,119.41,2,One year,No,0
4337,14,119.41,1,One year,No,0
4338,37,119.41,4,One year,No,0
4339,68,119.41,0,One year,No,0
4340,40,119.41,8,One year,Yes,0
4341,59,119.41,6,Month-to-month,No,1
4342,16,119.41,2,One year,No,0
4343,62,119.41,3,Month-to-month,No,0
4344,4,119.41,5,One year,No,0
4345,45,119.41,2,Month-to-month,No,0
4346,28,119.41,6,Month-to-month,No,1
4347,66,119.41,5,Two year,No,0
4348,31,119.41,8,Month-to-month,No,1
4349,3,119.41,4,Month-to-month,Yes,1
4350,8,119.41,3,Month-to-month,No,1
4351,24,119.41,2,Two year,Yes,0
4352,15,119.41,9,One year,Yes,1
4353,43,119.41,0,One year,No,0
4354,31,119.41,2,Two year,No,0
4355,45,119.41,2,Month-to-month,Yes,0
4356,66,119.41,6,Month-to-month,No,1
4357,8,119.41,6,Month-to-month,No,1
4358,71,119.41,0,One year,Yes,0
4359,57,119.41,2,One year,No,0
4360,30,119.41,7,Month-to-month,No,1
4361,18,119.41,8,Month-to-month,No,1
4362,69,119.41,6,Month-to-month,No,1
4363,39,119.41,6,One year,No,0
4364,60,119.41,7,Month-to-month,No,1
4365,43,119.41,5,Month-to-month,No,0
4366,45,119.41,2,Month-to-month,No,0
4367,23,119.41,0,One year,No,0
4368,69,119.41,6,One year,No,0
4369,6,119.41,0,Month-to-month,Yes,1
4370,56,119.41,0,One year,Yes,0
4371,4,119.41,8,One year,No,1
4372,23,119.41,9,Two year,No,0
4373,6,119.41,6,Month-to-month,Yes,1
4374,32,119.41,3,One year,No,0
4375,18,119.41,5,Month-to-month,Yes,0
4376,15,119.41,0,Month-to-month,Yes,0
4377,40,119.41,6,One year,Yes,1
4378,6,119.41,5,Month-to-month,No,1
4379,63,119.41,3,Month-to-month,No,0
4380,67,119.41,6,Month-to-month,Yes,1
4381,11,119.41,2,Month-to-month,No,1
4382,43,119.41,0,Month-to-month,Yes,0
4383,17,119.41,3,Month-to-month,No,0
4384,4,119.41,2,One year,Yes,0
4385,63,119.41,0,One year,No,0
4386,68,119.41,1,Month-to-month,No,0
4387,41,119.41,4,One year,No,0
4388,5,119.41,7,Two year,Yes,1
4389,32,119.41,0,Month-to-month,Yes,0
4390,70,119.41,3,Month-to-month,No,0
4391,35,119.41,3,One year,No,0
4392,22,119.41,4,One year,No,0
4393,65,119.41,6,Month-to-month,No,1
4394,22,119.41,7,Month-to-month,No,1
4395,11,119.41,5,One year,No,0
4396,3,119.41,0,Two year,No,0
4397,9,119.41,6,Month-to-month,Yes,1
4398,60,119.41,2,Two year,No,0
4399,14,119.41,5,Month-to-month,No,0
4400,18,119.41,7,Month-to-month,No,1
4401,23,119.41,6,Month-to-month,Yes,1
4402,47,119.41,9,One year,No,0
4403,69,119.41,5,Month-to-month,No,0
4404,47,119.41,8,Month-to-month,No,1
4405,30,119.41,8,Two year,Yes,0
4406,25,119.41,0,Two year,No,0
4407,28,119.41,0,Month-to-month,Yes,0
4408,25,119.41,0,Month-to-month,No,0
4409,58,119.41,7,One year,No,1
4410,41,119.41,9,One year,No,1
4411,25,119.41,6,Month-to-month,No,1
4412,48,119.41,2,Two year,No,0
4413,10,119.41,1,Month-to-month,No,1
4414,11,119.41,3,One year,Yes,0
4415,21,119.41,2,Month-to-month,No,0
4416,45,119.41,6,One year,No,1
4417,7,119.41,9,Month-to-month,Yes,1
4418,64,119.41,7,One year,No,0
4419,64,119.41,5,Two year,Yes,0
4420,2,119.41,2,Month-to-month,Yes,1
4421,42,119.41,5,One year,No,0
4422,54,119.41,1,Month-to-month,No,0
4423,16,119.41,6,Two year,No,0
4424,18,119.41,9,Two year,No,0
4425,59,119.41,6,One year,No,1
4426,16,119.41,3,One year,Yes,0
4427,6,119.41,7,Two year,Yes,1
4428,57,119.41,3,Month-to-month,No,0
4429,47,119.41,6,Month-to-month,No,1
4430,48,119.41,3,One year,No,0
4431,42,119.41,4,Month-to-month,No,0
4432,60,119.41,6,Two year,Yes,0
4433,4,119.41,9,One year,No,1
4434,2,119.41,2,Month-to-month,No,1
4435,59,119.41,9,Month-to-month,No,1
4436,27,119.41,4,Month-to-month,Yes,0
4437,27,119.41,2,One year,No,0
4438,7,119.41,4,Month-to-month,Yes,1
4439,63,119.41,2,Month-to-month,No,0
4440,46,119.41,9,One year,Yes,0
4441,63,119.41,6,Two year,No,0
4442,12,119.41,0,Two year,No,0
4443,13,119.41,8,Two year,No,0
4444,43,119.41,8,One year,No,0
4445,17,119.41,4,Month-to-month,Yes,0
4446,63,119.41,8,Two year,No,1
4447,36,119.41,9,Month-to-month,No,1
4448,8,119.41,5,One year,No,0
4449,69,119.41,4,One year,No,0
4450,36,119.41,2,Two year,No,0
4451,28,119.41,7,Month-to-month,No,1
4452,47,119.41,3,Month-to-month,No,0
4453,30,119.41,9,One year,No,1
4454,23,119.41,2,Month-to-month,Yes,0
4455,16,119.41,5,Two year,Yes,0
4456,14,119.41,7,One year,Yes,0
4457,71,119.41,8,One year,Yes,0
4458,52,119.41,5,Two year,No,0
4459,37,119.41,4,One year,Yes,0
4460,29,119.41,1,Month-to-month,Yes,0
4461,67,119.41,1,Month-to-month,No,0
4462,15,119.41,8,One year,No,1
4463,47,119.41,1,Two year,No,0
4464,46,119.41,1,One year,No,0
4465,52,119.41,2,Two year,Yes,0
4466,19,119.41,2,Month-to-month,Yes,0
4467,21,119.41,3,Month-to-month,No,0
4468,64,119.41,6,Month-to-month,No,1
4469,37,119.41,8,One year,No,0
4470,27,119.41,1,Month-to-month,No,0
4471,55,119.41,3,Month-to-month,Yes,0
4472,29,119.41,8,One year,No,1
4473,20,119.41,1,Month-to-month,Yes,0
4474,25,119.41,9,One year,No,1
4475,70,119.41,0,Month-to-month,No,0
4476,63,119.41,9,Month-to-month,No,1
4477,36,119.41,7,Month-to-month,No,1
4478,2,119.41,8,Two year,No,1
4479,22,119.41,6,Month-to-month,No,1
4480,16,119.41,7,Month-to-month,No,1
4481,18,119.41,3,Month-to-month,No,0
4482,69,119.41,3,Month-to-month,No,0
4483,54,119.41,1,Two year,No,0
4484,30,119.41,7,Month-to-month,No,1
4485,45,119.41,1,Two year,Yes,0
4486,19,119.41,8,Month-to-month,No,1
4487,34,119.41,3,Two year,No,0
4488,13,119.41,0,One year,No,0
4489,43,119.41,3,One year,No,0
4490,62,119.41,2,One year,Yes,0
4491,22,119.41,5,Month-to-month,Yes,0
4492,52,119.41,6,One year,No,0
4493,52,119.41,7,Month-to-month,Yes,1
4494,36,119.41,1,Month-to-month,Yes,0
4495,19,119.41,5,One year,Yes,0
4496,38,119.41,5,Month-to-month,Yes,0
4497,70,119.41,9,Two year,No,0
4498,57,119.41,4,Month-to-month,No,0
4499,20,119.41,9,One year,No,0
4500,9,119.41,9,Two year,No,1
4501,32,119.41,6,One year,Yes,1
4502,4,119.41,2,One year,Yes,0
4503,50,119.41,3,One year,No,0
4504,5,119.41,9,Two year,No,1
4505,20,119.41,8,Month-to-month,Yes,1
4506,37,119.41,3,One year,No,0
4507,22,119.41,2,Month-to-month,No,0
4508,58,119.41,1,Month-to-month,No,0
4509,68,119.41,4,Month-to-month,Yes,0
4510,44,119.41,3,Month-to-month,No,0
4511,34,119.41,7,One year,Yes,0
4512,42,119.41,6,Two year,No,1
4513,9,119.41,5,One year,No,0
4514,7,119.41,1,One year,No,0
4515,68,119.41,2,Month-to-month,Yes,0
4516,19,119.41,9,Month-to-month,Yes,1
4517,31,119.41,8,Month-to-month,No,1
4518,35,119.41,8,One year,No,1
4519,57,119.41,4,Month-to-month,No,0
4520,61,119.41,2,One year,No,0
4521,31,119.41,1,Two year,Yes,0
4522,53,119.41,7,One year,No,1
4523,32,119.41,5,One year,Yes,0
4524,66,119.41,9,One year,Yes,1
4525,59,119.41,6,Month-to-month,No,1
4526,10,119.41,0,Month-to-month,No,1
4527,2,119.41,0,Two year,No,0
4528,66,119.41,9,One year,No,1
4529,60,119.41,1,One year,No,0
4530,17,119.41,9,Month-to-month,Yes,1
4531,16,119.41,2,One year,No,0
4532,16,119.41,0,Month-to-month,No,0
4533,46,119.41,4,Month-to-month,No,0
4534,39,119.41,2,Month-to-month,No,0
4535,31,119.41,0,Month-to-month,No,0
4536,1,119.41,7,Month-to-month,No,1
4537,11,119.41,5,Month-to-month,No,1
4538,4,119.41,8,One year,No,1
4539,71,119.41,2,One year,Yes,0
4540,26,119.41,8,One year,No,0
4541,50,119.41,8,Month-to-month,Yes,1
4542,12,119.41,0,Two year,Yes,0
4543,65,119.41,2,Month-to-month,Yes,0
4544,47,119.41,5,Month-to-month,Yes,0
4545,53,119.41,7,One year,No,0
4546,71,119.41,3,Month-to-month,No,0
4547,2,119.41,4,One year,Yes,0
4548,24,119.41,8,One year,Yes,0
4549,4,119.41,5,Two year,No,0
4550,19,119.41,6,Two year,Yes,0
4551,26,119.41,6,Two year,No,1
4552,40,119.41,3,Month-to-month,Yes,0
4553,50,119.41,3,Two year,Yes,0
4554,43,119.41,3,Month-to-month,No,0
4555,67,119.41,4,One year,No,0
4556,12,119.41,4,One year,No,0
4557,67,119.41,7,Month-to-month,Yes,1
4558,27,119.41,8,One year,No,1
4559,54,119.41,1,Month-to-month,No,0
4560,66,119.41,6,Month-to-month,Yes,1
4561,49,119.41,0,Two year,Yes,0
4562,16,119.41,0,Month-to-month,Yes,0
4563,2,119.41,3,Month-to-month,No,1
4564,60,119.41,9,Month-to-month,Yes,1
4565,54,119.41,6,Two year,No,0
4566,30,119.41,1,Month-to-month,Yes,0
4567,38,119.41,1,Month-to-month,Yes,0
4568,28,119.41,0,Two year,Yes,0
4569,25,119.41,9,Month-to-month,No,1
4570,10,119.41,1,Month-to-month,Yes,1
4571,60,119.41,6,One year,No,0
4572,42,119.41,8,One year,No,1
4573,40,119.41,5,Two year,No,0
4574,42,119.41,9,Month-to-month,No,1
4575,47,119.41,1,Two year,No,0
4576,37,119.41,9,Two year,No,0
4577,22,119.41,9,Month-to-month,No,1
4578,57,119.41,8,Month-to-month,Yes,1
4579,27,119.41,6,Two year,Yes,1
4580,41,119.41,0,Month-to-month,No,0
4581,34,119.41,8,One year,No,0
4582,32,119.41,1,One year,No,0
4583,66,119.41,3,One year,Yes,0
4584,12,119.41,8,Two year,No,1
4585,40,119.41,3,Month-to-month,No,0
4586,10,119.41,2,Month-to-month,No,1
4587,48,119.41,0,Two year,No,0
4588,20,119.41,6,Two year,No,1
4589,39,119.41,5,One year,Yes,0
4590,60,119.41,9,Two year,No,1
4591,66,119.41,3,One year,No,0
4592,65,119.41,5,Month-to-month,No,0
4593,51,119.41,5,Two year,No,0
4594,36,119.41,3,Month-to-month,No,0
4595,24,119.41,5,Month-to-month,Yes,0
4596,27,119.41,9,Month-to-month,Yes,1
4597,2,119.41,7,One year,No,1
4598,31,119.41,2,Two year,No,0
4599,57,119.41,3,Month-to-month,Yes,0
4600,66,119.41,9,Month-to-month,No,1
4601,29,119.41,0,One year,No,0
4602,15,119.41,3,Two year,Yes,0
4603,12,119.41,9,One year,Yes,1
4604,28,119.41,9,One year,Yes,0
4605,24,119.41,8,One year,No,0
4606,21,119.41,7,Month-to-month,No,1
4607,10,119.41,3,Month-to-month,No,1
4608,18,119.41,6,Month-to-month,No,1
4609,14,119.41,9,Two year,No,1
4610,34,119.41,2,Month-to-month,No,0
4611,58,119.41,8,One year,No,1
4612,22,119.41,9,Month-to-month,No,1
4613,70,119.41,3,Month-to-month,Yes,0
4614,36,119.41,1,Month-to-month,No,0
4615,45,119.41,9,Month-to-month,No,1
4616,36,119.41,4,Month-to-month,Yes,0
4617,22,119.41,1,One year,No,0
4618,61,119.41,9,Month-to-month,No,1
4619,56,119.41,5,One year,No,0
4620,33,119.41,9,Month-to-month,No,1
4621,45,119.41,0,One year,Yes,0
4622,36,119.41,5,One year,No,0
4623,20,119.41,3,Two year,No,0
4624,18,119.41,2,Month-to-month,No,0
4625,38,119.41,1,Month-to-month,No,0
4626,67,119.41,6,Two year,No,0
4627,23,119.41,8,Month-to-month,Yes,1
4628,16,119.41,2,Two year,No,0
4629,59,119.41,5,Month-to-month,No,0
4630,69,119.41,8,One year,No,1
4631,68,119.41,1,Month-to-month,No,0
4632,21,119.41,6,Two year,No,0
4633,70,119.41,4,One year,No,0
4634,12,119.41,4,Month-to-month,Yes,0
4635,16,119.41,6,Month-to-month,No,1
4636,14,119.41,8,Month-to-month,No,1
4637,61,119.41,3,One year,Yes,0
4638,71,119.41,8,Month-to-month,Yes,1
4639,46,119.41,9,Month-to-month,No,1
4640,32,119.41,8,One year,No,0
4641,15,119.41,3,Month-to-month,Yes,0
4642,44,119.41,2,Month-to-month,Yes,0
4643,17,119.41,1,Month-to-month,Yes,0
4644,41,119.41,8,One year,Yes,1
4645,54,119.41,1,Two year,No,0
4646,44,119.41,5,Month-to-month,No,0
4647,5,119.41,4,One year,No,0
4648,27,119.41,4,Month-to-month,No,0
4649,43,119.41,3,Month-to-month,No,0
4650,31,119.41,5,One year,No,0
4651,17,119.41,4,Month-to-month,No,0
4652,54,119.41,3,One year,No,0
4653,62,119.41,8,Two year,No,0
4654,32,119.41,5,Two year,No,0
4655,40,119.41,9,Month-to-month,No,1
4656,13,119.41,9,Month-to-month,Yes,1
4657,35,119.41,9,Two year,Yes,1
4658,5,119.41,2,Month-to-month,No,1
4659,29,119.41,9,One year,No,1
4660,70,119.41,5,Month-to-month,No,0
4661,25,119.41,0,Month-to-month,No,0
4662,22,119.41,4,Month-to-month,Yes,0
4663,66,119.41,9,Two year,No,0
4664,45,119.41,5,Two year,No,0
4665,69,119.41,7,Month-to-month,Yes,1
4666,1,119.41,8,Two year,No,1
4667,44,119.41,2,Month-to-month,No,0
4668,39,119.41,1,Month-to-month,No,0
4669,54,119.41,3,One year,No,0
4670,29,119.41,7,One year,No,0
4671,54,119.41,7,Month-to-month,No,1
4672,16,119.41,2,Month-to-month,No,0
4673,20,119.41,3,Two year,No,0
4674,46,119.41,2,Two year,No,0
4675,67,119.41,9,Two year,No,0
4676,65,119.41,1,Month-to-month,No,0
4677,58,119.41,3,One year,No,0
4678,53,119.41,5,Month-to-month,No,0
4679,1,119.41,4,Two year,No,0
4680,66,119.41,2,Month-to-month,No,0
4681,29,119.41,1,Month-to-month,No,0
4682,70,119.41,8,Month-to-month,Yes,1
4683,8,119.41,0,Two year,No,0
4684,29,119.41,8,One year,No,1
4685,51,119.41,0,Month-to-month,No,0
4686,33,119.41,6,One year,No,0
4687,3,119.41,5,Two year,No,0
4688,60,119.41,6,Month-to-month,No,1
4689,35,119.41,2,Two year,No,0
4690,69,119.41,2,Two year,Yes,0
4691,20,119.41,0,Month-to-month,Yes,0
4692,39,119.41,3,Month-to-month,No,0
4693,4,119.41,1,Month-to-month,Yes,1
4694,19,119.41,9,Month-to-month,No,1
4695,45,119.41,7,Month-to-month,No,1
4696,43,119.41,2,One year,No,0
4697,13,119.41,6,One year,No,0
4698,13,119.41,6,Month-to-month,No,1
4699,60,119.41,8,One year,No,0
4700,57,119.41,5,One year,No,0
4701,52,119.41,0,Two year,Yes,0
4702,53,119.41,7,Month-to-month,No,1
4703,43,119.41,0,One year,No,0
4704,42,119.41,2,Two year,Yes,0
4705,26,119.41,4,One year,No,0
4706,23,119.41,7,Month-to-month,No,1
4707,43,119.41,8,Month-to-month,No,1
4708,28,119.41,6,Two year,Yes,0
4709,9,119.41,8,Month-to-month,No,1
4710,20,119.41,2,Two year,No,0
4711,56,119.41,4,Two year,No,0
4712,39,119.41,9,Month-to-month,No,1
4713,51,119.41,7,One year,No,1
4714,12,119.41,0,Month-to-month,Yes,0
4715,55,119.41,7,Month-to-month,No,1
4716,11,119.41,6,One year,Yes,1
4717,26,119.41,0,One year,Yes,0
4718,42,119.41,9,Month-to-month,Yes,1
4719,27,119.41,9,Two year,No,1
4720,11,119.41,5,Month-to-month,No,1
4721,38,119.41,0,Month-to-month,Yes,0
4722,43,119.41,1,Month-to-month,No,0
4723,19,119.41,4,Month-to-month,Yes,0
4724,64,119.41,1,Two year,No,0
4725,6,119.41,9,One year,No,1
4726,46,119.41,0,One year,No,0
4727,42,119.41,5,One year,No,0
4728,65,119.41,7,Month-to-month,No,1
4729,59,119.41,7,Month-to-month,No,1
4730,52,119.41,7,One year,Yes,0
4731,47,119.41,5,Two year,Yes,0
4732,7,119.41,2,Two year,No,0
4733,11,119.41,0,Month-to-month,No,1
4734,61,119.41,1,Month-to-month,No,0
4735,68,119.41,4,Month-to-month,Yes,0
4736,25,119.41,9,Month-to-month,No,1
4737,12,119.41,4,Month-to-month,Yes,0
4738,26,119.41,9,One year,Yes,0
